id	father	mother	gv	sex	gen	farm	pheno
8890	7425	7048	-0.0956142432427207	F	8	3	1.83200410007344
8891	7883	7420	0.127565018910588	M	8	3	4.64942486953564
8892	7993	7078	0.686569367525822	F	8	1	2.09797516896163
8893	7095	7402	-0.548654410224925	M	8	2	2.36461072725968
8894	7417	7766	1.42637531572492	F	8	3	3.51959945206883
8895	7107	7466	0.151955090783942	M	8	3	3.36865782507674
8896	7013	7800	-0.380233438712207	F	8	1	-1.6015353681551
8897	7249	7336	1.37562555692396	M	8	1	4.17243782028461
8898	7537	7542	-0.0914252080615295	F	8	3	2.38421259942996
8899	7745	7310	0.567620255316393	M	8	1	1.93909240049823
8900	7991	7176	-0.617474752208727	F	8	2	-0.474148805571398
8901	7781	7114	0.409565133110712	M	8	3	5.72015655362866
8902	7553	7876	0.6120747417783	F	8	1	0.86166647802044
8903	7327	7296	0.852726881228505	M	8	3	4.01338362591861
8904	7465	7272	-0.0260887122586827	F	8	1	-0.654718211415392
8905	7709	7320	0.104699039767403	M	8	3	4.52979786289654
8906	7253	7482	-0.260657032609892	F	8	1	-1.27360756704272
8907	7415	7164	0.124601275933892	M	8	3	3.18838701829808
8908	7629	7844	-0.0980467398320705	F	8	2	-0.0939863918496393
8909	7077	7190	-0.535594421962272	M	8	2	2.20321019143555
8910	7343	7742	0.0631510867645897	F	8	2	1.10394141346341
8911	7761	7924	0.333555124119774	M	8	2	1.49697976906123
8912	7309	7258	1.16572610600775	F	8	3	2.6798207803331
8913	7697	7934	-0.0897523938500542	M	8	1	0.365310881105765
8914	7785	7004	0.473468679682012	F	8	3	2.8272382681364
8915	7871	7030	0.0554626012848004	M	8	2	3.26739072064014
8916	7377	7978	-0.422902525742539	F	8	1	0.633506474907089
8917	7855	7444	0.77825919907272	M	8	2	4.1062980712226
8918	7795	7118	-0.186555034351391	F	8	1	0.00830713119867743
8919	7845	7686	-0.768882696914631	M	8	3	4.24804314106185
8920	7715	7756	-0.631841249356008	F	8	2	0.45429905435085
8921	7997	7364	-0.601405116043142	M	8	3	4.23988384914821
8922	7741	7124	0.388594718560904	F	8	1	1.0122314985798
8923	7233	7012	0.691016991703297	M	8	2	5.33343146464519
8924	7551	7350	-0.533515579996642	F	8	3	1.87289041444397
8925	7923	7026	0.622073807059702	M	8	1	2.36247540753455
8926	7045	7732	0.00127020549934188	F	8	1	0.803394061940365
8927	7289	7738	0.0525231591933564	M	8	3	3.80979498292666
8928	7965	7898	-0.591950211677115	F	8	2	0.952476474314637
8929	7463	7836	-0.105702320513586	M	8	2	2.95236219414751
8930	7825	7612	0.336269105986752	F	8	2	1.054681663064
8931	7831	7526	0.411930287592041	M	8	3	4.22705206791522
8932	7921	7120	0.167562585653142	F	8	2	0.138225684869771
8933	7609	7440	0.201588481108621	M	8	3	3.94107323117077
8934	7515	7260	-0.288446178598598	F	8	1	1.01151757555604
8935	7345	7476	0.167228836563751	M	8	3	1.44621394444339
8936	7953	7332	0.107283982450209	F	8	2	1.05806853917313
8937	7631	7814	-0.525648798947174	M	8	2	1.48759362367382
8938	7891	7916	-0.257235725926862	F	8	1	-0.690779978086818
8939	7425	7376	0.803595567410069	M	8	2	3.94178795861726
8940	7883	7832	-0.92067586845193	F	8	1	-2.53453347749498
8941	7993	7132	1.24485504410245	M	8	1	3.46618601391426
8942	7095	7384	-1.33427404406916	F	8	3	-0.0303742096899988
8943	7417	7142	0.246481093981476	M	8	1	2.81165653420551
8944	7107	7246	0.483645184337687	F	8	1	0.356954964675448
8945	7013	7808	0.11966790496889	M	8	3	2.41048730110159
8946	7249	7768	0.69164309080784	F	8	3	2.09468732781954
8947	7537	7744	-0.238843709131985	M	8	1	1.95346751551889
8948	7745	7248	0.017612045926675	F	8	1	-0.841907993551666
8949	7991	7846	-0.116520577477271	M	8	1	1.74415710784454
8950	7431	7122	-0.456727806797921	F	8	2	0.723947768081142
8951	7553	7458	-0.18443109427714	M	8	3	3.8324441009733
8952	7327	7102	0.425224561603424	F	8	3	3.93211680323029
8953	7465	7834	0.951295620469672	M	8	1	1.85091335988661
8954	7709	7054	-0.839353310171778	F	8	2	1.41379154157548
8955	7253	7866	-1.55822242046245	M	8	1	-0.347935849674203
8956	7415	7354	0.600203029050532	F	8	1	1.55175005202469
8957	7629	8000	-0.0502283281180555	M	8	2	2.98449548075511
8958	7077	7626	-0.326842726029164	F	8	2	0.260847107303457
8959	7343	7560	0.682278733003761	M	8	3	3.9143404148841
8960	7761	7234	-0.5083775003446	F	8	1	1.28892410276362
8961	7309	7704	0.402734741841192	M	8	1	0.464734220115859
8962	7697	7570	0.876971327837286	F	8	3	1.95165174222696
8963	7785	7952	-0.348758790944686	M	8	1	1.4006908785288
8964	7871	7642	-0.722998586258081	F	8	3	0.492313326661752
8965	7377	7438	-1.82874235159318	M	8	2	1.68677995153836
8966	7855	7202	0.127400896871983	F	8	2	1.75822032759301
8967	7795	7716	-0.119317749697313	M	8	2	1.66326577163527
8968	7845	7312	-1.04105445869627	F	8	2	-0.00652446635268555
8969	7715	7510	-0.936146743345323	M	8	1	2.21809601091866
8970	7997	7910	-0.102562502958324	F	8	2	0.368858519490064
8971	7741	7928	0.594614451362104	M	8	1	2.8384960139714
8972	7233	7130	0.0432454251910441	F	8	2	1.09834892425934
8973	7551	7448	0.214975564871385	M	8	2	3.73928818821574
8974	7923	7434	0.0806978611576715	F	8	2	0.186015939333156
8975	7045	7340	-0.592895742141534	M	8	2	3.39680382316896
8976	7289	7810	-1.54664988354642	F	8	1	-2.14736879686838
8977	7965	7822	-1.27964011718909	M	8	3	0.70047677586453
8978	7463	7504	0.196980736387225	F	8	1	0.235908496962481
8979	7825	7874	-1.23591306004135	M	8	3	4.25496250960454
8980	7831	7488	0.533103130470741	F	8	3	2.40009999096753
8981	7921	7400	1.06873452372155	M	8	3	5.07062543412551
8982	7609	7824	0.706837038488888	F	8	1	0.7805503403519
8983	7515	7640	0.823477661349874	M	8	2	4.66477938996092
8984	7345	7182	0.00416005833445737	F	8	2	1.59917821889413
8985	7953	7678	1.0324406721958	M	8	3	5.31881133242699
8986	7631	7098	-0.0348955695443692	F	8	3	1.73259977082234
8987	7891	7126	-0.58273361684331	M	8	2	2.72118929158739
8988	7425	7972	0.516158272423916	F	8	3	1.16325502551853
8989	7883	7966	-0.512249775789016	M	8	2	2.00238194047943
8990	7993	7508	0.96486218965248	F	8	2	1.55973379503011
8991	7095	7334	-0.295260548948635	M	8	3	3.87694700189133
8992	7417	7572	0.907408594415155	F	8	3	2.676651268107
8993	7107	7862	0.303273328974455	M	8	2	3.9947374206523
8994	7013	7382	-0.568001218121509	F	8	1	-1.85289414057679
8995	7249	7576	0.604396342520481	M	8	2	4.90629305348701
8996	7537	7104	0.128822130488215	F	8	1	-0.928476632725145
8997	7745	7676	0.384285360933306	M	8	1	1.73165644196044
8998	7991	7210	0.998016743685798	F	8	3	2.58540423642368
8999	7431	7806	0.434037724919782	M	8	1	1.24625346104287
9000	7781	7574	0.16732512859634	F	8	3	1.65094478160962
9001	8179	8422	0.831438951765044	M	9	3	4.00518511985712
9002	8459	8778	-0.663966195586641	F	9	3	1.59203033164569
9003	8741	8092	-0.397744648460551	M	9	2	3.86572185886773
9004	8955	8250	-0.108829392497768	F	9	1	1.16704528107468
9005	8485	8994	-0.27038828504679	M	9	3	5.67357900049453
9006	8429	8074	0.220250355911961	F	9	1	1.53878726833553
9007	8699	8288	0.0133256201217818	M	9	2	2.51549320745354
9008	8211	8504	0.455386161021965	F	9	1	0.283260588468051
9009	8033	8702	-1.02175201803401	M	9	2	1.39801982210897
9010	8671	8528	-0.672943460127335	F	9	3	1.16711734374064
9011	8683	8210	0.387530936112996	M	9	1	2.48635361638174
9012	8189	8118	0.0437745265859928	F	9	1	0.706581982958994
9013	8437	8678	0.424406760714398	M	9	2	3.63141083349867
9014	8885	8534	0.144887590875134	F	9	1	1.91022309502555
9015	8991	8344	0.0128329892956753	M	9	3	3.51810400759078
9016	8565	8540	0.309080701997863	F	9	2	1.56486814090587
9017	8111	8710	-0.293446003180137	M	9	3	3.3304483414199
9018	8471	8292	-0.368908476921048	F	9	3	2.99584664961242
9019	8815	8628	-0.603176143403789	M	9	3	3.08691310539871
9020	8821	8654	-0.15291866646269	F	9	1	-0.505864556894645
9021	8581	8824	0.176483648389877	M	9	3	4.37183183657632
9022	8973	8202	-0.0727740655665559	F	9	2	1.57506990669509
9023	8881	8696	0.0239145383796404	M	9	3	5.27637575644846
9024	8855	8790	-0.233180573146009	F	9	2	1.15516342014566
9025	8145	8398	0.15008667724482	M	9	3	4.6008863954148
9026	8837	8526	0.461985677577769	F	9	2	1.03415945070958
9027	8401	8888	-0.479451021891518	M	9	3	4.48682871337266
9028	8451	8592	-0.0740838321631122	F	9	3	2.89657438126584
9029	8323	8572	-0.461173915101196	M	9	2	2.55493299829415
9030	8193	8794	-0.343094622102384	F	9	2	1.03136210414737
9031	8465	8608	0.213479223184	M	9	3	4.52466136122271
9032	8583	8772	-1.37039569855247	F	9	2	1.23436899430028
9033	8171	8280	0.924649166472505	M	9	1	3.90034305112349
9034	8453	8252	-0.309913142945508	F	9	3	1.98867757278507
9035	8203	8804	1.26412516061533	M	9	3	3.7242385385852
9036	8391	8308	0.478936931890915	F	9	2	1.34440665809639
9037	8893	8720	-1.25283790748244	M	9	3	3.45893477703058
9038	8811	8700	1.14908833645435	F	9	3	1.43573368149315
9039	8617	8670	-0.492597529065426	M	9	1	2.58272028288749
9040	8051	8614	-0.356623234887218	F	9	3	1.24917162594774
9041	8383	8560	0.0686539516164264	M	9	3	3.87826854437289
9042	8615	8472	0.0758519282894267	F	9	1	0.857759457060272
9043	8911	8206	0.564202516981732	M	9	3	5.16395687990867
9044	8607	8286	-0.491607990889664	F	9	2	-0.19265931286051
9045	8177	8334	0.368545951763462	M	9	1	0.991167341064157
9046	8667	8242	0.215770016996339	F	9	2	0.983419347143953
9047	8273	8644	-0.172078686926708	M	9	2	2.12595291698583
9048	8747	8966	0.201363407185533	F	9	3	3.06195744982332
9049	8981	8880	0.237206879113278	M	9	3	4.82383802897818
9050	8865	8942	-0.171480126863684	F	9	1	0.414088424297118
9051	8459	8622	-0.821628474200828	M	9	2	1.18106843939884
9052	8741	8232	0.325783851233669	F	9	3	1.61209445977192
9053	8955	8136	-1.00776613864248	M	9	3	2.90799093827937
9054	8485	8248	-0.00180080215123826	F	9	3	3.85900031963809
9055	8429	8900	-1.01503397456318	M	9	3	3.29620904790507
9056	8699	8498	0.627721372059484	F	9	2	1.45436786613098
9057	8211	8038	-0.350091028805036	M	9	1	1.89515133566746
9058	8033	8160	0.0727573000064718	F	9	2	-1.01984481683939
9059	8671	8660	-0.461256333497975	M	9	1	1.61136399729667
9060	8683	8234	-0.211775978929717	F	9	3	2.20833185243363
9061	8189	8392	0.0572362312553542	M	9	2	2.83311239726401
9062	8437	8862	-0.200176190496699	F	9	1	0.209785683502471
9063	8885	8152	0.613458023870391	M	9	1	1.67043414047159
9064	8991	8172	-0.212123245301396	F	9	1	-0.348471482579574
9065	8565	8024	0.0284897902209252	M	9	3	5.97077701998593
9066	8111	8760	0.721309774473145	F	9	3	3.3059712119413
9067	8471	8168	0.159288170139697	M	9	2	3.42109085772866
9068	8815	8910	0.182314238803147	F	9	3	2.66991530661703
9069	8821	8850	-0.280983406072602	M	9	2	0.527444919974835
9070	8581	8460	-0.128067799546016	F	9	2	1.14876548934382
9071	8973	8424	0.212302989413587	M	9	1	3.41240761230705
9072	8881	8802	-0.182476780654799	F	9	1	-0.664408115866025
9073	8855	8934	-0.00250302467451295	M	9	1	1.43899319897594
9074	8145	8638	0.33049238349066	F	9	1	1.26716664241953
9075	8837	8228	0.0663752926541839	M	9	1	1.47085695761885
9076	8401	8066	1.41015192494619	F	9	1	0.238942343043931
9077	8451	8230	-0.582815199594984	M	9	2	2.34778392382865
9078	8323	9000	0.488154607866769	F	9	3	1.86902291906899
9079	8193	8346	-1.17503234532508	M	9	2	1.53967846927769
9080	8465	8598	-0.418390194392002	F	9	1	-0.428995294144142
9081	8583	8302	0.409574500228413	M	9	3	4.70609677112804
9082	8171	8036	0.662534478130717	F	9	3	2.37287468453087
9083	8453	8838	-0.01584911748885	M	9	1	1.99438856434924
9084	8203	8094	0.0268804336662564	F	9	2	0.765089996135959
9085	8391	8408	0.533517040049201	M	9	2	3.60450656620487
9086	8893	8524	0.0374495295716563	F	9	2	2.08054484074549
9087	8811	8134	0.0822463539546535	M	9	1	2.10797707378279
9088	8617	8532	-0.251022596364781	F	9	3	0.936000159884715
9089	8051	8996	-0.0595965140276569	M	9	1	2.46646088846857
9090	8383	8196	0.268862702264375	F	9	3	2.32753608708446
9091	8615	8652	0.243905096252067	M	9	2	2.67614809506168
9092	8911	8070	0.321288394871588	F	9	3	3.7669374532881
9093	8607	8580	-0.728591091533486	M	9	1	2.72930538137471
9094	8177	8828	1.25241047123081	F	9	3	4.00323477147131
9095	8667	8314	0.0525524811667971	M	9	3	5.04683705783685
9096	8273	8266	0.618225264356298	F	9	1	0.830177474914816
9097	8747	8682	0.212497088272269	M	9	3	3.89702459479461
9098	8981	8826	0.703449014477011	F	9	3	1.93683634289533
9099	8865	8482	-0.17118160064248	M	9	3	4.31223330541841
9100	8179	8962	-0.0384096678635095	F	9	2	1.56922385603024
9101	8741	8740	0.157615894212905	M	9	1	0.923021987420042
9102	8955	8110	-0.937982990495776	F	9	2	0.0841548150539856
9103	8485	8892	0.378194028574513	M	9	1	1.41880825054117
9104	8429	8040	-0.287455727543887	F	9	2	0.487039275975647
9105	8699	8968	0.145769056181463	M	9	1	3.98716811592213
9106	8211	8746	-0.00232621728092558	F	9	2	0.345535081590174
9107	8033	8012	-0.109819828510203	M	9	3	4.70281557339378
9108	8671	8594	0.15521283359775	F	9	1	0.728284821345364
9109	8683	8610	-0.683757541734044	M	9	3	2.82066420644127
9110	8189	8676	1.33811418606022	F	9	1	0.834772071382919
9111	8437	8360	0.272706489718529	M	9	3	3.96889944631458
9112	8885	8098	0.953225094082021	F	9	2	1.72021776801976
9113	8991	8886	0.222812058562436	M	9	3	4.45661621577764
9114	8565	8492	-0.395326072267905	F	9	3	3.98852775326867
9115	8111	8430	-0.19616791038056	M	9	1	2.16209870045407
9116	8471	8992	1.36976343421831	F	9	3	2.43770725123107
9117	8815	8456	-0.346058786711461	M	9	1	2.31635728436867
9118	8821	8986	-0.325131374728069	F	9	1	0.0536762135314299
9119	8581	8734	0.278693114771207	M	9	3	4.80170814069228
9120	8973	8988	0.769991717454579	F	9	3	2.33252281235658
9121	8881	8998	0.956390060527106	M	9	1	2.36006428207096
9122	8855	8426	1.35315271507485	F	9	2	2.86879366343497
9123	8145	8264	1.01431247069697	M	9	2	4.55432060679846
9124	8837	8970	0.527467157674451	F	9	3	1.93856312531639
9125	8401	8194	-0.546481702918138	M	9	1	0.643164356591067
9126	8451	8538	-0.794521995801108	F	9	2	-0.182465825257638
9127	8323	8590	-0.475868632958023	M	9	2	2.16083263964001
9128	8193	8388	0.641558012790935	F	9	1	-0.695086510271975
9129	8465	8356	-0.733379634149265	M	9	3	3.72453470439186
9130	8583	8028	-0.0340803962162958	F	9	3	0.946404545596891
9131	8171	8440	0.115014321080149	M	9	3	4.29319868745769
9132	8453	8878	0.16443446702979	F	9	2	1.04761204955179
9133	8203	8640	-0.290272391637802	M	9	3	4.36828728102814
9134	8391	8902	0.324532501910455	F	9	1	-0.0650399137991708
9135	8893	8044	-0.189772691276662	M	9	3	2.15908592708671
9136	8811	8912	0.452898974685607	F	9	3	0.825852716837094
9137	8617	8142	0.0994455653384965	M	9	1	2.93565142606707
9138	8051	8164	-0.799720058729853	F	9	3	0.371281043509833
9139	8383	8576	-0.00731301709925046	M	9	1	2.9648855620245
9140	8615	8372	0.0847021611653687	F	9	2	0.278010996449438
9141	8911	8484	0.513714033074795	M	9	2	4.41669381078492
9142	8607	8764	-1.20796939792535	F	9	3	0.0730621430753615
9143	8177	8674	-0.00129670902503448	M	9	3	4.23657961617224
9144	8667	8258	-0.581581027543097	F	9	3	-0.453852025666651
9145	8273	8860	-0.339929210835479	M	9	2	4.15778761029055
9146	8747	8316	0.696397192805765	F	9	1	-0.0388369339585174
9147	8981	8586	-0.188675044834723	M	9	2	4.38381868732551
9148	8865	8634	0.00169819846319476	F	9	3	2.43092292399625
9149	8179	8222	-0.376523385038144	M	9	2	2.79636365534821
9150	8459	8026	-0.440180040880535	F	9	3	1.67939843013742
9151	8955	8090	-1.4104372878142	M	9	3	1.94495194017732
9152	8485	8758	0.0267931853318989	F	9	3	1.99408609555954
9153	8429	8198	0.223145400392562	M	9	3	4.47087344394525
9154	8699	8712	-0.577218205053485	F	9	2	-0.356255452464545
9155	8211	8100	-0.227315653065825	M	9	1	2.39275465492244
9156	8033	8722	0.261588659007651	F	9	1	-1.26716119369258
9157	8671	8052	0.128149235205773	M	9	3	6.0372055880758
9158	8683	8530	0.451845884700509	F	9	2	1.99181759585308
9159	8189	8958	0.302586068782117	M	9	3	4.28260625404409
9160	8437	8960	-0.293159986416553	F	9	2	1.52287579915974
9161	8885	8514	0.00950326450923683	M	9	3	2.66804906370022
9162	8991	8924	-0.184207860256996	F	9	2	0.0489284225869746
9163	8565	8750	-0.611286725294843	M	9	2	2.91546858980769
9164	8111	8926	0.348457900248598	F	9	1	-1.41832939227988
9165	8471	8914	0.865908902022439	M	9	2	3.93955243890145
9166	8815	8400	-0.373034178839632	F	9	1	-0.702627308293241
9167	8821	8254	0.34310666703852	M	9	3	3.55873294350476
9168	8581	8208	0.133842202182174	F	9	2	0.299542457908404
9169	8973	8330	-0.201956562050728	M	9	3	4.18690498053288
9170	8881	8362	-0.556095681478535	F	9	3	2.27878153600042
9171	8855	8928	-0.0616499538381108	M	9	1	0.346399466555362
9172	8145	8976	-0.58451408975204	F	9	2	1.74009841797897
9173	8837	8176	0.111303108095164	M	9	2	3.94107856255785
9174	8401	8738	1.01544143936807	F	9	3	2.11893400486579
9175	8451	8650	-0.784235438085531	M	9	2	2.26944827734914
9176	8323	8814	0.827509113620957	F	9	3	3.40732048378206
9177	8193	8980	0.796853596591494	M	9	3	3.42635693288092
9178	8465	8046	-0.215346920103186	F	9	3	2.20172027257324
9179	8583	8096	-0.876109997677964	M	9	3	3.4162863746271
9180	8171	8874	-0.588467596029748	F	9	2	1.1005515429294
9181	8453	8336	0.262930712389857	M	9	3	4.18363822878288
9182	8203	8520	0.245918987476244	F	9	1	-0.0992911624643127
9183	8391	8014	0.424501889389613	M	9	3	4.48176016202266
9184	8893	8600	-0.254735743003975	F	9	1	-1.93308037001325
9185	8811	8848	0.176383901300875	M	9	3	4.15652192927061
9186	8617	8542	-0.101969143098643	F	9	3	2.44350147240121
9187	8051	8138	-0.280390714839443	M	9	2	3.10201370239358
9188	8383	8686	0.787040875422996	F	9	1	0.650654005049681
9189	8615	8938	0.383624864979032	M	9	1	2.98530520261691
9190	8911	8768	0.827135714831273	F	9	3	2.37208867501267
9191	8607	8030	0.291231013157544	M	9	3	5.23338236477808
9192	8177	8406	0.793705112746961	F	9	2	2.64657423343342
9193	8667	8940	0.0311799786848404	M	9	2	2.44498324933005
9194	8273	8150	-0.214488692578859	F	9	2	0.18701435531555
9195	8747	8564	0.463154933688901	M	9	1	1.69050117370776
9196	8981	8844	1.28807984813649	F	9	3	4.88725752410947
9197	8865	8282	-0.774969992483034	M	9	3	4.0514648024196
9198	8179	8752	0.141853058748053	F	9	1	-0.563987495318029
9199	8459	8982	-0.272015930111792	M	9	1	0.153654176341865
9200	8741	8684	-1.08336478039902	F	9	1	-0.682766837354657
9201	8485	8284	0.107791048584767	M	9	1	1.77706783919632
9202	8429	8220	0.00239723041056077	F	9	3	0.859022602307036
9203	8699	8478	-0.30452245153712	M	9	3	4.20318037029312
9204	8211	8642	0.866716946022045	F	9	2	2.24322651424327
9205	8033	8054	-0.938829447809105	M	9	2	2.68630887774108
9206	8671	8064	-0.646035890385259	F	9	2	-1.08513975617648
9207	8683	8300	-0.596284706676179	M	9	2	4.07257289356283
9208	8189	8318	-0.0553438707072993	F	9	2	-0.887566812532134
9209	8437	8008	0.113745661426107	M	9	3	4.58313584046676
9210	8885	8454	-0.308305334376489	F	9	3	-0.134329837836376
9211	8991	8022	0.0987434792074335	M	9	2	2.99576462373626
9212	8565	8088	0.376800506285766	F	9	3	2.19086286985648
9213	8111	8192	-0.688401688227473	M	9	1	1.55883434508025
9214	8471	8864	0.448954386806195	F	9	2	1.7243031551054
9215	8815	8806	-0.204146231336466	M	9	1	2.02762054015153
9216	8821	8694	-1.02292459935312	F	9	2	-0.742990079423024
9217	8581	8010	0.728287568464825	M	9	3	5.12467714910572
9218	8973	8602	0.563373851074284	F	9	1	0.420298118541272
9219	8881	8566	-0.397763887719955	M	9	3	4.07213770810437
9220	8855	8726	1.26874568194342	F	9	1	0.629694070236319
9221	8145	8058	0.514620303026841	M	9	3	5.33436568010801
9222	8837	8866	0.648891326787357	F	9	2	1.22592723631085
9223	8401	8328	0.157175948490475	M	9	3	5.10184870752893
9224	8451	8846	-0.135863689866951	F	9	3	2.20294257815111
9225	8323	8512	-0.100706770902091	M	9	1	1.65129937466934
9226	8193	8170	0.312620475141509	F	9	2	0.974207194862223
9227	8465	8522	-0.323221201642655	M	9	2	2.05927894007689
9228	8583	8930	0.00731509337652962	F	9	3	1.35140825676793
9229	8171	8612	-0.359510836046977	M	9	3	4.51702924014599
9230	8453	8476	0.570882158352958	F	9	3	2.964354400966
9231	8203	8832	0.162802231019568	M	9	3	3.38454609663057
9232	8391	8418	0.137068469351869	F	9	3	3.33857692858549
9233	8893	8182	-0.206824986661958	M	9	2	2.51270554983696
9234	8811	8990	0.769258706694309	F	9	3	2.30751117398874
9235	8617	8274	0.0282425623524224	M	9	3	3.68362651688766
9236	8051	8582	0.134139723214822	F	9	2	0.816863644846169
9237	8383	8338	0.426265037100785	M	9	3	3.75121998510572
9238	8615	8184	0.314441074711169	F	9	1	0.497066094481266
9239	8911	8352	0.570765489879685	M	9	1	1.85821047272865
9240	8607	8658	-1.24714981229432	F	9	2	-0.631298620391622
9241	8177	8568	0.409596041155404	M	9	3	3.31250870119168
9242	8667	8174	-0.127824515234724	F	9	2	-0.547651171895501
9243	8273	8896	0.549513326208326	M	9	1	3.02726701210498
9244	8747	8084	-0.0841715571636669	F	9	2	0.540258321923395
9245	8981	8872	0.992876067195901	M	9	2	5.30774392763349
9246	8865	8508	0.247839673803678	F	9	1	0.472571762508817
9247	8179	8494	-0.29707094363779	M	9	1	2.03689458796645
9248	8459	8332	-0.590925566557174	F	9	2	1.5737035901262
9249	8741	8370	0.247988006004275	M	9	3	4.27115087465602
9250	8955	8954	-0.381484080752615	F	9	3	1.62388101330264
9251	8429	8072	-0.550002612268869	M	9	3	4.43838322149917
9252	8699	8004	0.342050275042507	F	9	2	0.668904562301546
9253	8211	8116	-0.619580349067559	M	9	3	2.23042688885526
9254	8033	8240	-0.849504292455145	F	9	2	-0.43240698234631
9255	8671	8256	-0.195378349545835	M	9	1	2.19147041536388
9256	8683	8124	-0.638427489627756	F	9	1	0.14480048470217
9257	8189	8630	-0.131975785006682	M	9	3	2.80216470330237
9258	8437	8450	-0.0309538325967507	F	9	1	-0.109982525720689
9259	8885	8078	-0.425122181884363	M	9	1	1.85040175465944
9260	8991	8858	0.38914466729459	F	9	3	3.30423148084087
9261	8565	8836	-0.160354280270235	M	9	1	2.25377871199048
9262	8111	8946	0.717131379834692	F	9	2	1.65725729883136
9263	8471	8436	0.426146775452169	M	9	2	2.07466242352635
9264	8815	8148	0.514536068563044	F	9	2	2.29667658985158
9265	8821	8626	-0.229430822403369	M	9	3	3.71402929505817
9266	8581	8144	-1.32849271667485	F	9	2	0.572076637971498
9267	8973	8906	-0.315097741058443	M	9	3	4.76967929333959
9268	8881	8876	0.144213431203854	F	9	1	1.32784092906857
9269	8855	8810	0.978759963709354	M	9	1	3.22624777434177
9270	8145	8190	0.209347771453829	F	9	3	1.47103550279057
9271	8837	8268	-0.13396977806804	M	9	2	1.87492716551964
9272	8401	8412	0.021532504935273	F	9	2	1.33693885523206
9273	8451	8126	0.548861579137099	M	9	3	3.7977686856166
9274	8323	8500	0.504712753257627	F	9	2	0.58697992938543
9275	8193	8698	-0.798340784509709	M	9	2	3.6237466551065
9276	8465	8574	-0.749488944075654	F	9	2	0.749490669174046
9277	8583	8782	-0.317113487381275	M	9	1	2.87403224084921
9278	8171	8770	-0.135903100442864	F	9	2	1.84694766963355
9279	8453	8830	0.287793465047298	M	9	1	1.53394292297464
9280	8203	8856	-0.199799615432163	F	9	1	-0.167649798276342
9281	8391	8950	0.459635641433069	M	9	2	4.1596161570848
9282	8893	8948	0.199962426605347	F	9	1	0.206350095272094
9283	8811	8656	1.46370669770008	M	9	2	4.13631158946922
9284	8617	8428	0.577612571916694	F	9	2	2.3291989828283
9285	8051	8434	0.429854767637434	M	9	2	3.43567982484127
9286	8383	8468	0.177221964897626	F	9	3	2.94972726856148
9287	8615	8384	-0.448682802604515	M	9	2	2.12338604700511
9288	8911	8214	0.122844460735277	F	9	2	1.34537751868576
9289	8607	8218	-0.665676019724546	M	9	1	1.68218852016281
9290	8177	8908	0.504651908633521	F	9	3	3.12380554088759
9291	8667	8558	0.846368907065511	M	9	3	4.8241123660529
9292	8273	8380	0.269483528092928	F	9	1	-1.06446025426571
9293	8747	8974	-0.201368357923675	M	9	3	2.31362094648618
9294	8981	8518	0.246880255756669	F	9	1	-0.367969362628623
9295	8865	8852	0.213648580966611	M	9	2	0.929303428613003
9296	8179	8442	0.124371445081257	F	9	1	0.906991769391281
9297	8459	8898	-0.0523456564920498	M	9	2	3.26807565134113
9298	8741	8348	-0.448812462737509	F	9	2	1.34025037898317
9299	8955	8870	-0.497285995927623	M	9	1	1.14332837151715
9300	8485	8438	-0.205733631648798	F	9	3	0.613016393172443
9301	8699	8708	1.32497226095841	M	9	2	3.90784443560734
9302	8211	8918	0.237037220909227	F	9	2	1.78337619481537
9303	8033	8964	0.21021972858347	M	9	1	1.95910878832326
9304	8671	8692	-0.319762541835359	F	9	3	1.22517527843506
9305	8683	8396	0.839255727393609	M	9	2	3.7341527199289
9306	8189	8812	0.297375602834143	F	9	3	2.18586015132914
9307	8437	8048	0.23494310468204	M	9	1	2.63199155924997
9308	8885	8774	-0.0369747139535445	F	9	1	0.285109720548509
9309	8991	8664	-0.757638151892469	M	9	2	2.28191740892805
9310	8565	8868	-0.934313533982099	F	9	1	-0.555670361730516
9311	8111	8550	0.194959616264631	M	9	2	1.99752806119871
9312	8471	8668	-0.913858536666373	F	9	2	1.63568224354758
9313	8815	8246	-0.236030970259263	M	9	1	2.3214593993368
9314	8821	8606	0.309735756041917	F	9	1	-0.3803340955934
9315	8581	8444	-0.609906812746589	M	9	2	2.14949302114609
9316	8973	8018	-0.566542332002528	F	9	3	1.39533243016125
9317	8881	8736	-0.200888242359773	M	9	2	4.06422775658647
9318	8855	8262	0.550955168897606	F	9	2	3.13758251021412
9319	8145	8890	0.215632482385091	M	9	3	3.66013857667545
9320	8837	8376	0.75966060188879	F	9	2	2.2137835900097
9321	8401	8002	0.801746718816801	M	9	3	5.24262454803113
9322	8451	8724	-0.0919031374235259	F	9	3	0.486372545624621
9323	8323	8410	-0.480410882383416	M	9	3	4.21972928838923
9324	8193	8166	-0.317292682354527	F	9	3	2.76988211737921
9325	8465	8200	0.280545306628229	M	9	2	1.54545363067047
9326	8583	8364	-0.593769902816467	F	9	2	-0.0363216881892994
9327	8171	8894	0.21794823659583	M	9	3	2.7892929095579
9328	8453	8554	-0.0179679276499991	F	9	1	-0.573330343890726
9329	8203	8744	0.30690633962411	M	9	1	2.22542869131704
